Block,Plot,Plot.size,Mix,Partial,Fert,Year,Agrostis_gigantea,Alliaria_petiolata,Ambrosia_artemisiifolia,Asclepias_syriaca,Asclepias_tuberosa,Barbarea_vulgaris,Berteroa_incana,Boehmeria_cylindrica,Bromus_inermis,Calystegia_sepium,Carex_spicata,Cerastium_fontanum,Chenopodium_album,Cirsium_arvense,Cirsium_vulgare,Clinopodium_vulgare,Coreopsis_lanceolata,Coreopsis_tripteris,Dactylis_glomerata,Daucus_carota,Desmodium_canadense,Desmodium_illinoense,Dianthus_armeria,Elymus_repens,Epilobium_coloratum,Erigeron_annuus,Erigeron_canadensis,Erigeron_philadelphicus,Erigeron_strigosus,Euthamia_graminifolia,Festuca_rubra,Foeniculum_vulgare,Galium_aparine,Hypericum_perforatum,Lactuca_serriola,Leonurus_cardiaca,Leucanthemum_vulgare,Liatris_aspera,Linaria_vulgaris,Lolium_multiflorum,Lolium_perenne,Medicago_lupulina,Melilotus_albus,Monarda_fistulosa,Monarda_punctata,Oenothera_biennis,Oxalis_stricta,Panicum_capillare,Panicum_virgatum,Parthenocissus_quinquefolia,Penstemon_digitalis,Persicaria_lapathifolia,Phleum_pratense,Pilosella_caespitosa,Plantago_lanceolata,Plantago_major,Portulaca_oleracea,Potentilla_recta,Ratibida_pinnata,Rudbeckia_hirta,Schizachyrium_scoparium,Scrophularia_lanceolata,Setaria_viridis,Silene_latifolia,Silene_vulgaris,Solanum_dulcamara,Solidago_canadensis,Solidago_nemoralis,Solidago_rigida,Sonchus_arvensis,Sorghastrum_nutans,Stellaria_media,Symphyotrichum_ericoides,Symphyotrichum_lanceolatum,Symphyotrichum_lateriflorum,Symphyotrichum_novae_angliae,Symphyotrichum_puniceum,Taraxacum_officinale,Tragopogon_dubius,Trifolium_repens,Verbascum_thapsus,Verbena_stricta,Verbena_urticifolia,Veronica_arvensis
1,3,1,TGP,N,Y,2013,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,25,0,0,14,0,0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,1,0,0,0,0,2,0,0,6
1,3,1,TGP,N,Y,2014,0,0,0,5,0,0,0,0,9,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,210,0,0,0,0,0,0,0,92,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,16,64,0,0,0,4,0,0,0,300,0,0,0,8
1,3,1,TGP,N,Y,2015,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,40,0,0,0,1,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,1,0,0,0,4,0,0,0,18,0,0,0,1
1,3,1,TGP,N,Y,2016,0,0,0,0,0,1,0,0,50,0,0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,1,0,0,100,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,28,0,0,7,0,2,0,0,0,0,0,7
1,3,1,TGP,N,Y,2017,0,0,0,0,0,3,0,0,40,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,8,0,0,164,0,0,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,1,0,0,8,5,0,0,5,0,1,0,0,0,0,0,69
1,3,1,TGP,N,Y,2018,0,1,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,120,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,2,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0
1,3,1,TGP,N,Y,2019,0,0,0,0,0,1,0,0,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,0,0,0,1,0,0,15,0,1,1,0,0,0,0,0
1,3,1,TGP,N,Y,2020,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
1,3,1,TGP,N,Y,2021,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
1,3,1,TGP,N,Y,2022,0,0,0,0,0,0,0,0,191.6666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,323.6178344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
1,3,2,TGP,N,Y,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,4,0,7,0,0,1,2,0,0,5,0,0,0,0,0,0,0,2,0,0,75,2,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,26,1,0,0,12,25,0,0,0,0,0,1,0,0,0,0,0,9
1,3,2,TGP,N,Y,2014,0,0,0,2,0,0,0,0,10,0,0,0,4,0,0,0,0,39,0,6,0,3,0,0,0,0,16,0,0,0,20,0,0,0,0,0,0,0,237,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,80,0,0,0,6,18,1,0,0,0,0,1,18,220,2,0,0,15
1,3,2,TGP,N,Y,2015,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,14,0,25,0,0,0,0,0,2,0,0,5,15,80,0,0,0,5,0,0,0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,144,0,0,0,0,12,0,0,0,0,0,1,0,16,0,0,0,11
1,3,2,TGP,N,Y,2016,0,0,0,7,0,0,0,0,74,0,0,0,0,0,0,0,0,18,0,27,0,1,0,0,0,0,0,8,11,0,21,0,0,0,3,1,0,0,80,0,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,276,0,1,7,1,0,0,0,0,1,0,0,3,0,0,0,0,5
1,3,2,TGP,N,Y,2017,0,0,0,1,0,1,0,0,320,0,0,0,0,0,0,0,0,24,0,262,0,2,0,0,0,0,0,0,0,0,240,0,1,0,0,1,0,0,315,0,0,24,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,62,0,0,0,0,0,0,0,133,8,1,6,0,15,0,0,0,4,0,1,3,0,0,0,0,10
1,3,2,TGP,N,Y,2018,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,99,31,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0
1,3,2,TGP,N,Y,2019,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,2,1680,0,0,0,0,0,0,0,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,137,15,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
1,3,2,TGP,N,Y,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,12,0,0,0,640,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,104,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1,3,2,TGP,N,Y,2021,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,31,0,2,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,80,4,15,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
1,3,2,TGP,N,Y,2022,0,0,0,0,0,0,0,0,328.3333333,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,672.611465,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,392,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,31,0,13,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0
1,4,0.5,OF,Y,Y,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,4,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,0,0,2
1,4,0.5,OF,Y,Y,2016,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,35,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4,0.5,OF,Y,Y,2017,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,39,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
1,4,0.5,OF,Y,Y,2018,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
1,4,0.5,OF,Y,Y,2019,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
1,4,0.5,OF,Y,Y,2020,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0.5,OF,Y,Y,2021,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4,0.5,OF,Y,Y,2022,0,0,0,0,0,0,0,0,13.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.7707006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,TGP,Y,N,2013,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,75,0,0,18,0,0,34,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,2,0,0,2,0,0,11
1,4,1,TGP,Y,N,2016,0,0,0,0,0,40,0,0,35,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,2,0,0,91,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1,4,1,TGP,Y,N,2017,0,69,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,2,0,0,84,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,63,13,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,15
1,4,1,TGP,Y,N,2018,0,1,0,4,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,52,7,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
1,4,1,TGP,Y,N,2019,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,4,1,TGP,Y,N,2020,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1,4,1,TGP,Y,N,2021,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
1,4,1,TGP,Y,N,2022,0,0,0,0,9,0,0,0,65.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.3121019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,4,2,OF,N,Y,2013,0,0,1,4,0,3,0,0,1,1,0,0,0,1,0,0,6,0,0,0,0,0,0,7,0,1,2,1,0,1,12,0,0,1,0,0,0,6,14,0,0,45,0,72,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,27,0,0,0,1,3,0,0,0,3,0,0,0,0,4,1,0,13
1,4,2,OF,N,Y,2014,0,0,0,0,0,62,0,0,107,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,1,80,0,0,4,0,0,0,3,84,0,0,0,0,96,105,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,88,0,0,0,0,1,0,0,0,0,0,0,0,300,0,10,0,7
1,4,2,OF,N,Y,2015,0,0,0,0,0,1,0,0,600,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,65,0,0,0,0,106,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,58,11,0,0,1,0,0,0,0,1,0,0,0,7,0,0,0,11
1,4,2,OF,N,Y,2016,0,0,5,0,0,10,0,0,159,0,0,0,0,0,0,0,0,0,0,319,0,0,0,6,0,0,0,0,0,10,129,0,0,3,0,0,0,0,223,0,0,216,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,1,0,0,0,11,0,0,6,0,1,0,0,0,0,0,32
1,4,2,OF,N,Y,2017,0,0,0,1,0,32,0,0,320,0,0,2,0,0,0,0,0,0,0,276,0,0,0,160,0,0,1,0,0,14,144,0,0,0,0,0,0,0,312,0,0,101,0,161,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,15,1,1,0,0,6,0,0,13,0,2,0,0,0,0,0,30
1,4,2,OF,N,Y,2018,0,0,0,0,0,16,0,0,480,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,1,0,0,0,6,96,0,0,0,0,0,0,0,34,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,27,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
1,4,2,OF,N,Y,2019,0,0,0,0,0,8,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,240,0,0,0,0,0,0,0,21,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
1,4,2,OF,N,Y,2020,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,960,0,0,0,0,0,0,0,10,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
1,4,2,OF,N,Y,2021,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,21,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0
1,4,2,OF,N,Y,2022,0,0,0,0,0,0,0,0,979.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719.0828025,0,0,2,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
1,5,0.5,OF,Y,N,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,5,0.5,OF,Y,N,2016,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,5,0.5,OF,Y,N,2017,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18
1,5,0.5,OF,Y,N,2018,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5,0.5,OF,Y,N,2019,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,5,0.5,OF,Y,N,2020,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1,5,0.5,OF,Y,N,2021,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1,5,0.5,OF,Y,N,2022,0,0,0,0,0,0,0,0,42.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1,OF,Y,N,2013,0,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,16,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,8
1,5,1,OF,Y,N,2016,0,0,0,0,0,0,0,0,70,0,0,0,0,1,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,99,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,5,1,OF,Y,N,2017,0,1,0,1,0,0,0,0,360,0,0,0,0,2,0,0,0,0,0,391,0,0,0,0,2,0,0,0,0,0,60,0,0,0,0,0,0,0,178,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47
1,5,1,OF,Y,N,2018,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1,OF,Y,N,2019,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,47,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,5,1,OF,Y,N,2020,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,40,0,0,0,0,0,0,120,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1,OF,Y,N,2021,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,2,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1,5,1,OF,Y,N,2022,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.2356688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
1,6,0.5,OF,N,Y,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2
1,6,0.5,OF,N,Y,2014,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,12,0,0,0,0,0,0,0,8,0,0,0,0
1,6,0.5,OF,N,Y,2015,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,61,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0.5,OF,N,Y,2016,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
1,6,0.5,OF,N,Y,2017,0,0,0,0,0,0,0,0,20,0,0,15,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,6,0.5,OF,N,Y,2018,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6,0.5,OF,N,Y,2019,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
